ncbiTaxID	Source_ID	Name	Temp	Superkingdom	Phylum	Class	Order	Family	Genus
633701	57944T	Prevotella saccharolytica	37	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Hoylesella
589437	57945T	Prevotella scopos	37	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
589436	57946T	Prevotella fusca	37	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
1288393	57942T	Corynebacterium pilbarense	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
614648	57912T	Ureibacillus xyleni	37	Bacteria	Bacillota	Bacilli	Bacillales	Planococcaceae	Ureibacillus
74325	57883T	Brevundimonas poindexterae	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas
74326	57884T	Brevundimonas staleyi	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas
632955	57889T	Acinetobacter rudis	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter
391287	57879T	Ochrobactrum ciceri	30-37	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Brucellaceae	Brucella
587633	57835T	Bacillus chungangensis	37	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
622695	57753T	Planococcus salinarum	30	Bacteria	Bacillota	Bacilli	Bacillales	Planococcaceae	Planococcus
571298	57754T	Pseudoruegeria lutimaris	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Aliiruegeria
633194	57755T	Roseivivax lentus	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Roseivivax
626084	57756T	Nocardia niwae	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia
638953	57735T	Georgenia soli	30	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Bogoriellaceae	Georgenia
643673	57736T	Paenochrobactrum gallinarii	30-37	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Brucellaceae	Paenochrobactrum
596085	57723T	Prevotella aurantiaca	37	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
1484693	57711T	Rhodoferax saidenbachensis	30	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Rhodoferax
558152	57707T	Chryseobacterium piperi	30	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium
654838	57694T	Fontibacter flavus	37	Bacteria	Bacteroidota	Cytophagia	Cytophagales	Cyclobacteriaceae	Fontibacter
572010	57679T	Slackia isoflavoniconvertens	37	Bacteria	Actinomycetota	Coriobacteriia	Eggerthellales	Eggerthellaceae	Slackia
631455	57657T	Chryseobacterium treverense	30	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae	Kaistella
747645	57646T	Adlercreutzia caecicola	37	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Parvibacter
747656	57647T	Streptococcus danieliae	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
593135	57622T	Orbus hercynius	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Orbales	Orbaceae	Orbus
576784	57623T	Streptomyces iranensis	30	Bacteria	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces
501010	57624T	Nocardiopsis sinuspersici	37	Bacteria	Actinomycetota	Actinomycetes	Streptosporangiales	Nocardiopsaceae	Nocardiopsis
651561	57618T	Chryseobacterium arthrosphaerae	30-37	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium
613197	57608T	Algoriphagus lutimaris	30	Bacteria	Bacteroidota	Cytophagia	Cytophagales	Cyclobacteriaceae	Algoriphagus
592308	57578T	Kytococcus aerolatus	28	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Kytococcaceae	Kytococcus
1081040	57579T	Microbacterium murale	30	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Microbacterium
595468	57540T	Gleimia hominis	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Gleimia
593133	57524T	Lutibacter maritimus	30	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Lutibacter
634462	57505T	Nocardioides daedukensis	30	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Nocardioidaceae	Nocardioides
574700	57506T	Nocardioides caeni	30	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Nocardioidaceae	Nocardioides
589403	57507T	Gordonia hankookensis	30	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Gordoniaceae	Gordonia
574718	57508T	Terrabacter terrigena	30	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Intrasporangiaceae	Terrabacter
563996	57509T	Sphingomonas hankookensis	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
1031542	57498T	Campylobacter volucris	37	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
574930	57478T	Parabacteroides gordonii	37	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides
579922	57479T	Indibacter alkaliphilus	30	Bacteria	Bacteroidota	Cytophagia	Cytophagales	Cyclobacteriaceae	Indibacter
568072	57471T	Algoriphagus olei	30	Bacteria	Bacteroidota	Cytophagia	Cytophagales	Cyclobacteriaceae	Algoriphagus
649197	57457T	Serratia glossinae	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia
568898	57456T	Roseomonas aestuarii	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Roseomonas
582475	57438T	Lysinibacillus xylanilyticus	25-30	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Lysinibacillus
588067	57426T	Prauserella muralis	28	Bacteria	Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Prauserella
44255	57401T	Bradyrhizobium oligotrophicum	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium
592307	57388T	Citricoccus parietis	30-37	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Citricoccus
1050153	57389T	Ornithinimicrobium murale	30	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Ornithinimicrobiaceae	Ornithinimicrobium
645275	57390T	Murinocardiopsis flavida	30	Bacteria	Actinomycetota	Actinomycetes	Streptosporangiales	Nocardiopsaceae	Murinocardiopsis
653940	57335T	Basfia succiniciproducens	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Basfia
1121358	57284T	Corynebacterium doosanense	30	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
571915	57279T	Corynebacterium mustelae	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
522262	57266T	Staphylococcus rostri	37	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
629724	57263T	Paenibacillus residui	30-37	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus
666702	57265T	Undibacterium oligocarboniphilum	30-37	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Undibacterium
1542	57219T	Clostridium novyi	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
671267	57211T	Phocaeicola sartorii	37	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola
400946	57199T	Wohlfahrtiimonas chitiniclastica	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Cardiobacteriales	Ignatzschineriaceae	Wohlfahrtiimonas
459519	57200T	Ancylobacter oerskovii	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Xanthobacteraceae	Ancylobacter
160386	57201T	Corynebacterium casei	30	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
322601	57203T	Dermacoccus barathri	30-37	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Dermacoccaceae	Dermacoccus
517011	57178T	Stenotrophomonas chelatiphaga	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas
634155	57117T	Pseudofulvimonas gallinarii	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Pseudofulvimonas
556499	57100T	Propionibacterium acidifaciens	37	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Propionibacterium
552357	57102T	Shewanella fodinae	30-37	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella
72557	57103T	Achromobacter ruhlandii	30	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter
331526	57109T	Kribbia dieselivorans	30	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Intrasporangiaceae	Kribbia
437898	57110T	Sutterella parvirubra	37	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella
472186	57111T	Vibrio areninigrae	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
1804	57112T	Mycobacterium gilvum	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium
13160	57113T	Brevundimonas bullata	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas
687	57114T	Vibrio gazogenes	25	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
561088	57044T	Aquamicrobium aerolatum	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Aquamicrobium
502393	57045T	Gemella asaccharolytica	37	Bacteria	Bacillota	Bacilli	Bacillales		Gemella
598660	57046T	Corynebacterium pyruviciproducens	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
570936	56962T	Pseudonocardia parietis	30	Bacteria	Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia
558172	56963T	Pseudochrobactrum lubricantis	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Brucellaceae	Pseudochrobactrum
224312	56966T	Vibrio hispanicus	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
190897	56967T	Vibrio gallicus	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
170673	56968T	Vibrio kanaloae	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
296199	56969T	Vibrio gigantis	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
171383	56970T	Vibrio hepatarius	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
413402	56971T	Vibrio inusitatus	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
413401	56972T	Vibrio comitans	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
39777	56974T	Veillonella atypica	37	Bacteria	Bacillota	Negativicutes	Veillonellales	Veillonellaceae	Veillonella
1935204	56899T	Arcobacter porcinus	30	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Arcobacteraceae	Aliarcobacter
544718	56902T	Arcobacter thereius	30	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Arcobacteraceae	Aliarcobacter
556548	56874T	Corynebacterium freiburgense	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
463025	56828T	Bordetella bronchialis	37	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella
671266	56815T	Adlercreutzia caecimuris	37	Bacteria	Actinomycetota	Coriobacteriia	Eggerthellales	Eggerthellaceae	Adlercreutzia
540061	56787T	Limnohabitans parvus	30	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Limnohabitans
540060	56788T	Limnohabitans planktonicus	30	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Limnohabitans
106592	56773T	Ensifer adhaerens	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Ensifer
493	56775T	Neisseria canis	37	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
384	56776T	Rhizobium leguminosarum	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium
417745	56777T	Shinella kummerowiae	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Shinella
246167	56778T	Vibrio crassostreae	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
252583	56779T	Vibrio ezurae	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
212667	56780T	Vibrio fortis	30-37	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
546023	56751T	Jeotgalibacillus salarius	30	Bacteria	Bacillota	Bacilli	Bacillales	Planococcaceae	Jeotgalibacillus
546024	56752T	Psychroflexus salinarum	30	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Psychroflexus
546021	56753T	Alkalibacillus flavidus	37	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Alkalibacillus
570945	56754T	Virgibacillus byunsanensis	30	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Virgibacillus
570947	56755T	Salimicrobium flavidum	37	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Salimicrobium
569883	56756T	Metaplanococcus flavidus	30	Bacteria	Bacillota	Bacilli	Bacillales	Planococcaceae	Metaplanococcus
546022	56757T	Marinimicrobium locisalis	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Marinimicrobium
569882	56758T	Salinihabitans flavidus	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Salinihabitans
79604	56741T	Denitrobacterium detoxificans	37	Bacteria	Actinomycetota	Coriobacteriia	Eggerthellales	Eggerthellaceae	Denitrobacterium
544681	56719T	Limnohabitans australis	30	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Limnohabitans
323423	56720T	Limnohabitans curvus	22	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Limnohabitans
380880	56721T	Candida halmiae	30	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Saturnispora
2862414	56722T	Geotrichum ghanense	30	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Dipodascus
551772	56723T	Candida awuaii	30	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Pichia
479095	56725T	Yarrowia divulgata	30	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Yarrowia
364298	56714T	Janibacter hoylei	37	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Intrasporangiaceae	Janibacter
635203	56698T	Schaalia naturae	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Schaalia
546108	56607T	Thalassobacillus hwangdonensis	43-42	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Thalassobacillus
546107	56608T	Oceanobacillus locisalsi	37	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Oceanobacillus
544644	56610T	Butyricimonas synergistica	37	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Odoribacteraceae	Butyricimonas
544645	56611T	Butyricimonas virosa	37	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Odoribacteraceae	Butyricimonas
324058	56586T	Mycobacterium alsense	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium
1246458	56587T	Nocardiopsis potens	37	Bacteria	Actinomycetota	Actinomycetes	Streptosporangiales	Nocardiopsaceae	Nocardiopsis
589159	56589T	Actinomadura sputi	37	Bacteria	Actinomycetota	Actinomycetes	Streptosporangiales	Thermomonosporaceae	Actinomadura
540500	56590T	Psychrobacter lutiphocae	30-37	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Psychrobacter
541095	56567T	Corynebacterium lubricantis	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
281376	56483T	Acinetobacter seohaensis	30-37	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter
281375	56484T	Acinetobacter marinus	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter
323621	56487T	Shinella granuli	37	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Shinella
1416810	56478T	Bordetella sputigena	37	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella
85698	56438T	Achromobacter xylosoxidans	37	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter
623	56439T	Shigella flexneri	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shigella
40216	56440T	Acinetobacter radioresistens	30-37	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter
1520	56442T	Clostridium beijerinckii	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
104955	56446T	Limosilactobacillus frumenti	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus
654	56447T	Aeromonas culicicola	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
205844	56449T	Novosphingobium pentaromativorans	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium
46429	56399T	Sphingobium chlorophenolicum	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium
76947	56400T	Sphingobium herbicidovorans	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium
524884	56401T	Saccharopolyspora rosea	30-37	Bacteria	Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Saccharopolyspora
202952	56316T	Acinetobacter gerneri	30-37	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter
202954	56317T	Acinetobacter tandoii	30-37	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter
48935	56304T	Novosphingobium aromaticivorans	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium
48936	56306T	Novosphingobium subterraneum	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium
169176	56307T	Novosphingobium tardaugens	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiaceae	Caenibius
260085	56308T	Novosphingobium taihuense	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium
273168	56309T	Novosphingobium naphthalenivorans	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium
470868	56371T	Achromobacter marplatensis	30	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter
374106	56289T	Campylobacter cuniculorum	37	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
522485	56292T	Campylobacter avium	37	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
547461	56181T	Actinomadura keratinilytica	42-45	Bacteria	Actinomycetota	Actinomycetes	Streptosporangiales	Thermomonosporaceae	Actinomadura
378548	56310T	Novosphingobium nitrogenifigens	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium
529731	56148T	Listeria marthii	37	Bacteria	Bacillota	Bacilli	Bacillales	Listeriaceae	Listeria
515414	56137T	Prevotella falsenii	37	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
189723	56105T	Prevotella micans	37	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
638574	56107T	Nonomuraea rosea	30	Bacteria	Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Nonomuraea
600331	56108T	Methylobacterium marchantiae	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Methylobacterium
549701	56098T	Winogradskyella rapida	22-30	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Winogradskyella
507750	56065T	Peptoniphilus duerdenii	37	Bacteria	Bacillota	Tissierellia	Tissierellales	Peptoniphilaceae	Peptoniphilus
507751	56067T	Peptoniphilus koenoeneniae	37	Bacteria	Bacillota	Tissierellia	Tissierellales	Peptoniphilaceae	Peptoniphilus
1725	56051T	Corynebacterium xerosis	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
479117	56047T	Brevibacterium ravenspurgense	37	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Brevibacteriaceae	Brevibacterium
219182	56032T	Ottowia thiooxydans	30	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Ottowia
333367	56034T	Enterocloster asparagiformis	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Enterocloster
413503	56035T	Cronobacter malonaticus	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Cronobacter
396716	56036T	Ligilactobacillus hayakitensis	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus
