BacDiveID,id,level,name,reference,growth,type,temperature,range
1644,357760,species,Bartonella silvatica,37863,positive,growth,37,mesophilic
1644,357760,species,Bartonella silvatica,67770,positive,growth,35,mesophilic
1645,395923,species,Bartonella rochalimae,17826,positive,growth,37,mesophilic
1646,959,species,Bdellovibrio bacteriovorus,4735,positive,growth,25,mesophilic
1646,959,species,Bdellovibrio bacteriovorus,36667,positive,growth,30,mesophilic
1647,264462,strain,Bdellovibrio bacteriovorus,12720,positive,growth,30,mesophilic
1648,959,species,Bdellovibrio bacteriovorus,12721,positive,growth,30,mesophilic
1649,959,species,Bdellovibrio bacteriovorus,12722,positive,growth,30,mesophilic
1650,453816,species,Pseudobdellovibrio exovorus,17944,positive,growth,28,mesophilic
1651,28210,species,Chelatococcus asaccharovorans,2684,positive,growth,30,mesophilic
1652,28210,species,Chelatococcus asaccharovorans,2685,positive,growth,30,mesophilic
1653,363953,species,Chelatococcus sambhunathii,7341,positive,growth,37,mesophilic
1653,363953,species,Chelatococcus sambhunathii,23363,positive,maximum,50,thermophilic
1653,363953,species,Chelatococcus sambhunathii,23363,positive,minimum,20,psychrophilic
1653,363953,species,Chelatococcus sambhunathii,23363,positive,optimum,37-42,
1653,363953,species,Chelatococcus sambhunathii,67770,positive,growth,37,mesophilic
1654,444444,species,Chelatococcus daeguensis,16053,positive,growth,37,mesophilic
1654,444444,species,Chelatococcus daeguensis,23146,no,growth,15,psychrophilic
1654,444444,species,Chelatococcus daeguensis,23146,no,growth,52,thermophilic
1654,444444,species,Chelatococcus daeguensis,23146,positive,maximum,51,thermophilic
1654,444444,species,Chelatococcus daeguensis,23146,positive,minimum,20,psychrophilic
1654,444444,species,Chelatococcus daeguensis,23146,positive,optimum,30-37,mesophilic
1654,444444,species,Chelatococcus daeguensis,60209,positive,growth,30-42,
1654,444444,species,Chelatococcus daeguensis,67771,positive,growth,37,mesophilic
1655,1953771,species,Chelatococcus sp.,15888,positive,growth,28,mesophilic
1656,133552,species,Methylocapsa acidiphila,5202,positive,growth,22,psychrophilic
1656,133552,species,Methylocapsa acidiphila,23147,positive,maximum,30,mesophilic
1656,133552,species,Methylocapsa acidiphila,23147,positive,minimum,10,psychrophilic
1656,133552,species,Methylocapsa acidiphila,23147,positive,optimum,20-24,psychrophilic
1657,663610,species,Methylocapsa aurea,16192,positive,growth,28,mesophilic
1657,663610,species,Methylocapsa aurea,23148,positive,growth,2-33,
1657,663610,species,Methylocapsa aurea,23148,positive,optimum,25-30,mesophilic
1658,199596,species,Methylocella silvestris,5968,positive,growth,25,mesophilic
1658,199596,species,Methylocella silvestris,23149,positive,growth,4-30,
1658,199596,species,Methylocella silvestris,23149,positive,optimum,15-25,
1658,199596,species,Methylocella silvestris,36692,positive,growth,25,mesophilic
1659,227605,species,Methylocella tundrae,6027,positive,growth,20,psychrophilic
1659,227605,species,Methylocella tundrae,23150,positive,minimum,5,psychrophilic
1659,227605,species,Methylocella tundrae,23150,positive,optimum,15,psychrophilic
1660,31996,species,Beijerinckia derxii,734,positive,growth,30,mesophilic
1661,31996,species,Beijerinckia derxii,873,positive,growth,30,mesophilic
1662,231435,subspecies,Beijerinckia derxii subsp. venezuelae,735,positive,growth,30,mesophilic
1663,533,species,Beijerinckia indica,308,positive,growth,30,mesophilic
1664,533,species,Beijerinckia indica,370,positive,growth,30,mesophilic
1665,533,species,Beijerinckia indica,872,positive,growth,30,mesophilic
1666,31995,subspecies,Beijerinckia indica subsp. lacticogenes,875,positive,growth,30,mesophilic
1667,231434,species,Beijerinckia mobilis,733,positive,growth,30,mesophilic
1668,231434,species,Beijerinckia mobilis,876,positive,growth,30,mesophilic
1669,38796,species,Beijerinckia sp.,871,positive,growth,30,mesophilic
1670,38796,species,Beijerinckia sp.,874,positive,growth,30,mesophilic
1671,38796,species,Beijerinckia sp.,880,positive,growth,30,mesophilic
1672,1403274,species,Beijerinckia doebereinerae,8225,positive,growth,28,mesophilic
1672,1403274,species,Beijerinckia doebereinerae,23151,positive,growth,10-35,
1672,1403274,species,Beijerinckia doebereinerae,23151,no,growth,37,mesophilic
1672,1403274,species,Beijerinckia doebereinerae,23151,positive,optimum,30,mesophilic
1672,1403274,species,Beijerinckia doebereinerae,8225,positive,growth,30,mesophilic
1673,569860,species,Methylovirgula ligni,8284,positive,growth,25,mesophilic
1673,569860,species,Methylovirgula ligni,23152,positive,growth,4-30,
1673,569860,species,Methylovirgula ligni,23152,positive,optimum,20-24,psychrophilic
1674,659006,species,Camelimonas lactis,16636,positive,growth,28,mesophilic
1674,659006,species,Camelimonas lactis,29647,positive,growth,15-37,
1674,659006,species,Camelimonas lactis,29647,positive,optimum,25-30,mesophilic
1674,659006,species,Camelimonas lactis,61729,positive,growth,37,mesophilic
1675,1017184,species,Camelimonas abortus,17748,positive,growth,28,mesophilic
1675,1017184,species,Camelimonas abortus,32483,positive,growth,22-37,
1675,1017184,species,Camelimonas abortus,30359,positive,growth,25-30,mesophilic
1675,1017184,species,Camelimonas abortus,32483,positive,optimum,22-37,
1675,1017184,species,Camelimonas abortus,40683,positive,growth,30,mesophilic
1676,876270,species,Methyloferula stellata,16139,positive,growth,23,psychrophilic
1677,519061,species,Methylorosula polaris,16093,positive,growth,20-25,
1677,519061,species,Methylorosula polaris,29133,positive,growth,4-30,
1677,519061,species,Methylorosula polaris,29133,positive,optimum,20-25,
1678,471853,strain,Beutenbergia cavernae,19736,positive,optimum,28,mesophilic
1678,471853,strain,Beutenbergia cavernae,4698,positive,growth,28,mesophilic
1678,471853,strain,Beutenbergia cavernae,32959,positive,growth,30,mesophilic
1678,471853,strain,Beutenbergia cavernae,55688,positive,growth,30,mesophilic
1678,471853,strain,Beutenbergia cavernae,67770,positive,growth,28,mesophilic
1679,84757,species,Beutenbergia cavernae,4699,positive,growth,28,mesophilic
1680,120377,species,Salana multivorans,5073,positive,growth,30,mesophilic
1680,120377,species,Salana multivorans,23153,positive,optimum,30-37,mesophilic
1680,120377,species,Salana multivorans,67770,positive,growth,28,mesophilic
1681,556530,species,Serinibacter salmoneus,19796,positive,optimum,28,mesophilic
1681,556530,species,Serinibacter salmoneus,15964,positive,growth,28,mesophilic
1681,556530,species,Serinibacter salmoneus,29335,positive,growth,10-37,
1681,556530,species,Serinibacter salmoneus,29335,positive,optimum,28,mesophilic
1682,367928,strain,Bifidobacterium adolescentis,8510,positive,growth,37,mesophilic
1682,367928,strain,Bifidobacterium adolescentis,32787,positive,growth,37,mesophilic
1682,367928,strain,Bifidobacterium adolescentis,67770,positive,growth,37,mesophilic
1683,1680,species,Bifidobacterium adolescentis,8512,positive,growth,37,mesophilic
1683,1680,species,Bifidobacterium adolescentis,67770,positive,growth,37,mesophilic
1684,1410644,strain,Bifidobacterium adolescentis,8513,positive,growth,37,mesophilic
1684,1410644,strain,Bifidobacterium adolescentis,67770,positive,growth,37,mesophilic
1685,518635,strain,Bifidobacterium angulatum,8524,positive,growth,37,mesophilic
1685,518635,strain,Bifidobacterium angulatum,67770,positive,growth,37,mesophilic
1686,1683,species,Bifidobacterium angulatum,8642,positive,growth,37,mesophilic
1686,1683,species,Bifidobacterium angulatum,56551,positive,growth,37,mesophilic
1686,1683,species,Bifidobacterium angulatum,67770,positive,growth,37,mesophilic
1687,28025,species,Bifidobacterium animalis,8530,positive,growth,37,mesophilic
1687,28025,species,Bifidobacterium animalis,67770,positive,growth,37,mesophilic
1688,1437594,strain,Bifidobacterium asteroides,8515,positive,growth,37,mesophilic
1688,1437594,strain,Bifidobacterium asteroides,67770,positive,growth,37,mesophilic
1689,1684,species,Bifidobacterium asteroides,8807,positive,growth,37,mesophilic
1689,1684,species,Bifidobacterium asteroides,56552,positive,growth,37,mesophilic
1690,398515,strain,Bifidobacterium bifidum,8484,positive,growth,37,mesophilic
1691,398514,strain,Bifidobacterium bifidum,8509,positive,growth,37,mesophilic
1691,398514,strain,Bifidobacterium bifidum,36043,positive,growth,37,mesophilic
1691,398514,strain,Bifidobacterium bifidum,67770,positive,growth,37,mesophilic
1692,1681,species,Bifidobacterium bifidum,8650,positive,growth,37,mesophilic
1692,1681,species,Bifidobacterium bifidum,46600,positive,growth,37,mesophilic
1692,1681,species,Bifidobacterium bifidum,67770,positive,growth,37,mesophilic
1693,500634,strain,Bifidobacterium bifidum,8828,positive,growth,37,mesophilic
1693,500634,strain,Bifidobacterium bifidum,35445,positive,growth,37,mesophilic
1693,500634,strain,Bifidobacterium bifidum,67770,positive,growth,37,mesophilic
1694,1410645,strain,Bifidobacterium boum,8808,positive,growth,37,mesophilic
1694,1410645,strain,Bifidobacterium boum,67770,positive,growth,37,mesophilic
1695,518634,strain,Bifidobacterium breve,8482,positive,growth,37,mesophilic
1695,518634,strain,Bifidobacterium breve,42088,positive,growth,37,mesophilic
1695,518634,strain,Bifidobacterium breve,67770,positive,growth,37,mesophilic
1696,1385941,strain,Bifidobacterium breve,8517,positive,growth,37,mesophilic
1696,1385941,strain,Bifidobacterium breve,33435,positive,growth,37,mesophilic
1696,1385941,strain,Bifidobacterium breve,67770,positive,growth,37,mesophilic
1697,1686,species,Bifidobacterium catenulatum,6595,positive,growth,37,mesophilic
1697,1686,species,Bifidobacterium catenulatum,34555,positive,growth,37,mesophilic
1697,1686,species,Bifidobacterium catenulatum,67770,positive,growth,37,mesophilic
1698,1686,species,Bifidobacterium catenulatum subsp. catenulatum,8641,positive,growth,37,mesophilic
1698,1686,species,Bifidobacterium catenulatum subsp. catenulatum,67770,positive,growth,37,mesophilic
1699,1121107,strain,Bifidobacterium choerinum,8810,positive,growth,37,mesophilic
1699,1121107,strain,Bifidobacterium choerinum,67770,positive,growth,37,mesophilic
1700,1687,species,Bifidobacterium indicum,8610,positive,growth,37,mesophilic
1700,1687,species,Bifidobacterium indicum,52435,positive,growth,37,mesophilic
1700,1687,species,Bifidobacterium indicum,67770,positive,growth,37,mesophilic
1701,1437601,strain,Bifidobacterium cuniculi,8811,positive,growth,37,mesophilic
1701,1437601,strain,Bifidobacterium cuniculi,34255,positive,growth,37,mesophilic
1701,1437601,strain,Bifidobacterium cuniculi,47995,positive,growth,37,mesophilic
1701,1437601,strain,Bifidobacterium cuniculi,67770,positive,growth,37,mesophilic
1702,1689,species,Bifidobacterium dentium,8511,positive,growth,37,mesophilic
1703,1689,species,Bifidobacterium dentium,8639,positive,growth,37,mesophilic
1703,1689,species,Bifidobacterium dentium,67770,positive,growth,37,mesophilic
1704,1150423,strain,Bifidobacterium dentium,8812,positive,growth,37,mesophilic
1704,1150423,strain,Bifidobacterium dentium,34556,positive,growth,37,mesophilic
1704,1150423,strain,Bifidobacterium dentium,67770,positive,growth,37,mesophilic
1705,78344,subspecies,Bifidobacterium gallinarum,8992,positive,growth,37,mesophilic
1705,78344,subspecies,Bifidobacterium gallinarum,52438,positive,growth,37,mesophilic
1705,78344,subspecies,Bifidobacterium gallinarum,67770,positive,growth,37,mesophilic
1706,1690,subspecies,Bifidobacterium globosum,8518,positive,growth,37,mesophilic
1706,1690,subspecies,Bifidobacterium globosum,67770,positive,growth,37,mesophilic
1707,1341694,strain,Bifidobacterium indicum,8483,positive,growth,37,mesophilic
1707,1341694,strain,Bifidobacterium indicum,52434,positive,growth,37,mesophilic
1707,1341694,strain,Bifidobacterium indicum,67770,positive,growth,37,mesophilic
1708,1695,subspecies,Bifidobacterium longum subsp. suis,8523,positive,growth,37,mesophilic
1709,565042,strain,Bifidobacterium longum,38030,positive,growth,37,mesophilic
1709,565042,strain,Bifidobacterium longum,49449,positive,growth,37,mesophilic
1709,565042,strain,Bifidobacterium longum,8612,positive,growth,37,mesophilic
1709,565042,strain,Bifidobacterium longum,67770,positive,growth,37,mesophilic
1710,1692,species,Bifidobacterium magnum,8613,positive,growth,37,mesophilic
1710,1692,species,Bifidobacterium magnum,67770,positive,growth,37,mesophilic
1711,1121108,strain,Bifidobacterium magnum,8640,positive,growth,37,mesophilic
1711,1121108,strain,Bifidobacterium magnum,52436,positive,growth,37,mesophilic
1711,1121108,strain,Bifidobacterium magnum,67770,positive,growth,37,mesophilic
1712,1693,species,Bifidobacterium minimum,8528,positive,growth,37,mesophilic
1712,1693,species,Bifidobacterium minimum,52432,positive,growth,37,mesophilic
1712,1693,species,Bifidobacterium minimum,67770,positive,growth,37,mesophilic
1713,547043,strain,Bifidobacterium pseudocatenulatum,8813,positive,growth,37,mesophilic
1713,547043,strain,Bifidobacterium pseudocatenulatum,40674,positive,growth,37,mesophilic
1713,547043,strain,Bifidobacterium pseudocatenulatum,52437,positive,growth,37,mesophilic
1713,547043,strain,Bifidobacterium pseudocatenulatum,67770,positive,growth,37,mesophilic
1714,28026,species,Bifidobacterium pseudocatenulatum,8814,positive,growth,37,mesophilic
1715,1694,species,Bifidobacterium pseudolongum,8520,positive,growth,37,mesophilic
1715,1694,species,Bifidobacterium pseudolongum,67770,positive,growth,37,mesophilic
1716,1694,species,Bifidobacterium pseudolongum,8521,positive,growth,37,mesophilic
1716,1694,species,Bifidobacterium pseudolongum,67770,positive,growth,37,mesophilic
1717,1694,species,Bifidobacterium pseudolongum,8525,positive,growth,37,mesophilic
1717,1694,species,Bifidobacterium pseudolongum,35803,positive,growth,37,mesophilic
1717,1694,species,Bifidobacterium pseudolongum,52431,positive,growth,37,mesophilic
1717,1694,species,Bifidobacterium pseudolongum,67770,positive,growth,37,mesophilic
1718,78448,species,Bifidobacterium pullorum,8809,positive,growth,37,mesophilic
1718,78448,species,Bifidobacterium pullorum,39631,positive,growth,37,mesophilic
1718,78448,species,Bifidobacterium pullorum,52615,positive,growth,37,mesophilic
1718,78448,species,Bifidobacterium pullorum,67770,positive,growth,37,mesophilic
1719,1121110,strain,Bifidobacterium subtile,8522,positive,growth,37,mesophilic
1719,1121110,strain,Bifidobacterium subtile,52430,positive,growth,37,mesophilic
1720,33905,species,Bifidobacterium thermophilum,8478,positive,growth,37,mesophilic
1721,33905,species,Bifidobacterium thermophilum,8479,positive,growth,37,mesophilic
1721,33905,species,Bifidobacterium thermophilum,39289,positive,growth,37,mesophilic
1721,33905,species,Bifidobacterium thermophilum,52433,positive,growth,37,mesophilic
1721,33905,species,Bifidobacterium thermophilum,67770,positive,growth,37,mesophilic
1722,33905,species,Bifidobacterium thermophilum,8481,positive,growth,37,mesophilic
1722,33905,species,Bifidobacterium thermophilum,67770,positive,growth,37,mesophilic
1723,78346,species,Bifidobacterium ruminantium,2694,positive,growth,37,mesophilic
1723,78346,species,Bifidobacterium ruminantium,23364,no,growth,25,mesophilic
1723,78346,species,Bifidobacterium ruminantium,23364,no,growth,45,thermophilic
1723,78346,species,Bifidobacterium ruminantium,23364,positive,optimum,38-42,
1723,78346,species,Bifidobacterium ruminantium,52427,positive,growth,37,mesophilic
1723,78346,species,Bifidobacterium ruminantium,67770,positive,growth,37,mesophilic
1724,78346,species,Bifidobacterium ruminantium,2695,positive,growth,37,mesophilic
1725,78346,species,Bifidobacterium ruminantium,2696,positive,growth,37,mesophilic
1726,78345,species,Bifidobacterium merycicum,2697,positive,growth,37,mesophilic
1726,78345,species,Bifidobacterium merycicum,23364,no,growth,25,mesophilic
1726,78345,species,Bifidobacterium merycicum,23364,no,growth,>45,thermophilic
1726,78345,species,Bifidobacterium merycicum,23364,positive,optimum,38-42,
