ncbiTaxID	Name	Strain	Temp	Type	Superkingdom	Phylum	Class	Order	Family	Genus	Source	Source_ID
996558	Bacillus hisashii	N-11 	50.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Caldibacillus	Tempura	Tempura644
884107	Schleiferia thermophila	TU-20 	50.0	optimum	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Schleiferiaceae	Schleiferia	Tempura	Tempura645
478105	Exilispira thermophila	RASEN	50.0	optimum	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales		Exilispira	Tempura	Tempura646
928724	Saccharomonospora glauca	K62	50.0	optimum	Bacteria	Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Saccharomonospora	Tempura	Tempura647
420412	Clostridium tepidiprofundi	SG 508	50.0	optimum	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Tempura	Tempura648
392842	Desulfothermus okinawensis	TFISO9	50.0	optimum	Bacteria	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfohalobiaceae	Desulfothermus	Tempura	Tempura649
376175	Schlegelella aquatica	wcf1	50.0	optimum	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Schlegelella	Tempura	Tempura650
697281	Mahella australiensis	50-1 BON	50.0	optimum	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family IV. Incertae Sedis	Mahella	Tempura	Tempura651
251051	Bacillus thermolactis	R-6488 	50.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Caldibacillus	Tempura	Tempura652
225988	Anoxybacillus contaminans	DSM 15866	50.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Anoxybacillus	Tempura	Tempura653
214905	Tepidibacter thalassicus	SC 562	50.0	optimum	Bacteria	Bacillota	Clostridia	Eubacteriales	Peptostreptococcaceae	Tepidibacter	Tempura	Tempura654
213588	Thermomonas hydrothermalis	SGM-6	50.0	optimum	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Thermomonas	Tempura	Tempura655
58137	Desulfotomaculum thermosapovorans	MLF	50.0	optimum	Bacteria	Bacillota	Clostridia	Eubacteriales	Desulfallaceae	Desulfallas	Tempura	Tempura656
52023	Meiothermus chliarophilus	ALT-8	50.0	optimum	Bacteria	Deinococcota	Deinococci	Thermales	Thermaceae	Calidithermus	Tempura	Tempura657
1927129	Methanonatronarchaeum thermophilum	AMET1	50.0	optimum	Archaea	Euryarchaeota	Methanonatronarchaeia	Methanonatronarchaeales	Methanonatronarchaeaceae	Methanonatronarchaeum	Tempura	Tempura658
392421	Haloterrigena hispanica	FP1	50.0	optimum	Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Natrinema	Tempura	Tempura659
121872	Haloterrigena thermotolerans	PR5	50.0	optimum	Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Natrinema	Tempura	Tempura660
2707016	Tepidicella baoligensis	B18-50	45.0	optimum	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales		Tepidicella	Tempura	Tempura661
2078952	Bacillus kexueae	Ma50-5	45.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Tempura	Tempura662
1494606	Sporohalobacter salinus	 CEJFT1B	45.0	optimum	Bacteria	Bacillota	Clostridia	Halanaerobiales	Halobacteroidaceae	Sporohalobacter	Tempura	Tempura663
1383067	Desulfotomaculum profundi	Bs107	45.0	optimum	Bacteria	Bacillota	Clostridia	Eubacteriales	Peptococcaceae	Desulforamulus	Tempura	Tempura664
1178786	Bacillus thaonhiensis	NHI-38	45.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Tempura	Tempura665
706427	Halanaerobacter jeridensis	CEJFG43	45.0	optimum	Bacteria	Bacillota	Clostridia	Halanaerobiales	Halobacteroidaceae	Halanaerobacter	Tempura	Tempura666
380174	Cohnella laeviribosi	 RI-39	45.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Cohnella	Tempura	Tempura667
206665	Desulfonauticus submarinus	6N	45.0	optimum	Bacteria	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfonauticaceae	Desulfonauticus	Tempura	Tempura668
28235	Geotoga subterranea	T5	45.0	optimum	Bacteria	Thermotogota	Thermotogae	Petrotogales	Petrotogaceae	Geotoga	Tempura	Tempura669
1383816	Halopiger thermotolerans	SR-441	45.0	optimum	Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Halopiger	Tempura	Tempura670
1334192	Ferroplasma thermophilum	L1	45.0	optimum	Archaea	Candidatus Thermoplasmatota	Thermoplasmata	Thermoplasmatales	Ferroplasmaceae	Ferroplasma	Tempura	Tempura671
338644	Sulfobacillus thermotolerans	Kr1	40.0	optimum	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiales Family XVII. Incertae Sedis	Sulfobacillus	Tempura	Tempura672
1383812	Halocalculus aciditolerans	MH2-243-1	40.0	optimum	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halocalculus	Tempura	Tempura673
644295	Methanohalobium evestigatum	Z-7303	40.0	optimum	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanohalobium	Tempura	Tempura674
1925021	Bacillus haynesii	 NRRL B-41327	37.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Tempura	Tempura675
1925020	Bacillus swezeyi	NRRL B-41294	37.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Tempura	Tempura676
1648923	Bacillus paralicheniformis	KJ-16 	37.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Tempura	Tempura677
1503961	Bacillus caseinilyticus	SP	37.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Evansella	Tempura	Tempura678
942029	Glycomyces halotolerans	TRM 40137	37.0	optimum	Bacteria	Actinomycetota	Actinomycetes	Glycomycetales	Glycomycetaceae	Glycomyces	Tempura	Tempura679
1176240	Halomonas zhaodongensis	NEAU-ST10-25	35.0	optimum	Bacteria	Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	Tempura	Tempura680
1955250	Novosphingobium endophyticum	EGI 60015	30.0	optimum	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Tempura	Tempura681
1743143	Bacillus wudalianchiensis	FJAT-27215	30.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Tempura	Tempura682
1176239	Halobacillus andaensis	NEAU-ST10-40	30.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Halobacillus	Tempura	Tempura683
1437360	Bradyrhizobium erythrophlei	CCBAU 53325	28.0	optimum	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	Tempura	Tempura684
690417	Paracoccus sphaerophysae	Zy-3	28.0	optimum	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Paracoccus	Tempura	Tempura685
172827	Meiothermus cateniformans	LY1	57.5	optimum	Bacteria	Deinococcota	Deinococci	Thermales	Thermaceae	Meiothermus	Tempura	Tempura686
367742	Ureibacillus composti	HC145	55.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Planococcaceae	Ureibacillus	Tempura	Tempura687
176598	Pseudoxanthomonas taiwanensis	CB-226	55.0	optimum	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Pseudoxanthomonas	Tempura	Tempura688
288966	Lutispora thermophila	EBR46 	56.5	optimum	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Lutispora	Tempura	Tempura689
1450156	Defluviitalea raffinosedens	A6	52.5	optimum	Bacteria	Bacillota	Clostridia	Eubacteriales	Defluviitaleaceae	Defluviitalea	Tempura	Tempura690
1411133	Geothermomicrobium terrae	YIM 77562 	52.5	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Thermoactinomycetaceae	Geothermomicrobium	Tempura	Tempura691
879970	Defluviitalea saccharophila	LIND6LT2	52.5	optimum	Bacteria	Bacillota	Clostridia	Eubacteriales	Defluviitaleaceae	Defluviitalea	Tempura	Tempura692
876478	Tepidiphilus thermophilus	JHK30	52.5	optimum	Bacteria	Pseudomonadota	Hydrogenophilia	Hydrogenophilales	Hydrogenophilaceae	Tepidiphilus	Tempura	Tempura693
392016	Alicyclobacillus contaminans	3-A191	52.5	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Alicyclobacillaceae	Alicyclobacillus	Tempura	Tempura694
392015	Alicyclobacillus macrosporangiidus	5-A239-2O-A	52.5	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Alicyclobacillaceae	Alicyclobacillus	Tempura	Tempura695
392012	Alicyclobacillus kakegawensis	5-A83J	52.5	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Alicyclobacillaceae	Alicyclobacillus	Tempura	Tempura696
364032	Sulfurivirga caldicuralii	MM1	52.5	optimum	Bacteria	Pseudomonadota	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae	Sulfurivirga	Tempura	Tempura697
340097	Tuberibacillus calidus	607	52.5	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Sporolactobacillaceae	Tuberibacillus	Tempura	Tempura698
335431	Tepidimonas thermarum	AA-1	52.5	optimum	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales		Tepidimonas	Tempura	Tempura699
159343	Gelria glutamica	TGO	52.5	optimum	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Gelria	Tempura	Tempura700
28034	Sulfobacillus thermosulfidooxidans	AT-1	52.5	optimum	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiales Family XVII. Incertae Sedis	Sulfobacillus	Tempura	Tempura701
1490296	Thermostaphylospora grisealba	3-12X	50.0	optimum	Bacteria	Actinomycetota	Actinomycetes	Streptosporangiales	Thermomonosporaceae	Thermostaphylospora	Tempura	Tempura702
1088767	Thermoactinospora rubra	YIM 77501 	50.0	optimum	Bacteria	Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Thermoactinospora	Tempura	Tempura703
103836	Thermopolyspora flexuosa	DSM 43186	50.0	optimum	Bacteria	Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Thermopolyspora	Tempura	Tempura704
910412	Melghirimyces algeriensis	NariEX	47.5	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Thermoactinomycetaceae	Melghirimyces	Tempura	Tempura705
1490292	Nonomuraea thermotolerans	3-33-9B	46.0	optimum	Bacteria	Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Nonomuraea	Tempura	Tempura706
2601677	Tepidiforma bonchosmolovskayae	3753O	52.0	optimum	Bacteria	Chloroflexota	Tepidiformia	Tepidiformales	Tepidiformaceae	Tepidiforma	Tempura	Tempura707
1348429	Effusibacillus lacus	skLN1 	51.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Alicyclobacillaceae	Effusibacillus	Tempura	Tempura708
627231	Paenibacillus tezpurensis	AS-S24-II	47.5	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Tempura	Tempura709
1076937	Fontimonas thermophila	HA-01 	47.5	optimum	Bacteria	Pseudomonadota	Gammaproteobacteria	Nevskiales	Sinobacteraceae	Fontimonas	Tempura	Tempura710
1308866	Gracilibacillus halophilus	YIM-C55.5	47.5	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Gracilibacillus	Tempura	Tempura711
392014	Alicyclobacillus shizuokensis	4-A336	47.5	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Alicyclobacillaceae	Alicyclobacillus	Tempura	Tempura712
224999	Tepidanaerobacter syntrophicus	JL	47.5	optimum	Bacteria	Bacillota	Clostridia	Thermosediminibacterales	Tepidanaerobacteraceae	Tepidanaerobacter	Tempura	Tempura713
204470	Alicyclobacillus pomorum	3A	47.5	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Alicyclobacillaceae	Alicyclobacillus	Tempura	Tempura714
86665	Bacillus okuhidensis	GTC 854	47.5	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Halalkalibacterium (ex Joshi et al. 2022)	Tempura	Tempura715
1485588	Crenalkalicoccus roseus	YIM 78023	45.0	optimum	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Crenalkalicoccus	Tempura	Tempura716
1848	Pseudonocardia thermophila	MB A-18	45.0	optimum	Bacteria	Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	Tempura	Tempura717
1530170	Saccharopolyspora subtropica	T3	43.5	optimum	Bacteria	Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Saccharopolyspora	Tempura	Tempura718
1413210	Orenia metallireducens	Z6	40.0	optimum	Bacteria	Bacillota	Clostridia	Halanaerobiales	Halobacteroidaceae	Orenia	Tempura	Tempura719
44252	Paenibacillus thermophilus	WP-1	43.5	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Tempura	Tempura720
2171751	Pueribacillus theae	T8	41.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Pueribacillus	Tempura	Tempura721
1776164	Aneurinibacillus sediminis	1-10M-8-7-50	41.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Aneurinibacillus	Tempura	Tempura722
2565931	Salinigranum halophilum	YJ-53	41.0	optimum	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Salinigranum	Tempura	Tempura723
280239	Nocardiopsis chromatogenes	 CCTCC AA 2040015	38.5	optimum	Bacteria	Actinomycetota	Actinomycetes	Streptosporangiales	Nocardiopsaceae	Nocardiopsis	Tempura	Tempura724
280238	Nocardiopsis rhodophaea	CCTCC AA 2040014	38.5	optimum	Bacteria	Actinomycetota	Actinomycetes	Streptosporangiales	Nocardiopsaceae	Nocardiopsis	Tempura	Tempura725
280237	Nocardiopsis rosea	CCTCC AA 2040013	38.5	optimum	Bacteria	Actinomycetota	Actinomycetes	Streptosporangiales	Nocardiopsaceae	Nocardiopsis	Tempura	Tempura726
419186	Natrinema gari	HIS40-3	38.5	optimum	Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Natrinema	Tempura	Tempura727
1743235	Chelatococcus composti	PC-2	37.5	optimum	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Chelatococcaceae	Chelatococcus	Tempura	Tempura728
1413211	Tepidibacillus decaturensis	Z9	35.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Tepidibacillus	Tempura	Tempura729
1221450	Bacillus abyssalis	SCSIO 15042	32.5	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Priestia	Tempura	Tempura730
999700	Rhodopseudomonas thermotolerans	JA576 	32.5	optimum	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Rhodopseudomonas	Tempura	Tempura731
115979	Bacillus nealsonii	FO-92	32.5	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Niallia	Tempura	Tempura732
1778590	Pseudoclavibacter endophyticus	EGI 60007	30.0	optimum	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Pseudoclavibacter	Tempura	Tempura733
1707952	Chloroflexus islandicus	isl-2	55.0	optimum	Bacteria	Chloroflexota	Chloroflexia	Chloroflexales	Chloroflexaceae	Chloroflexus	Tempura	Tempura734
981222	Chloracidobacterium thermophilum	B	51.0	optimum	Bacteria	Acidobacteriota	Blastocatellia			Chloracidobacterium	Tempura	Tempura735
1806172	Tepidibacillus infernus	MBL-TLP	50.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Tepidibacillus	Tempura	Tempura736
1765737	Dissulfurirhabdus thermomarina	SH388	50.0	optimum	Bacteria		Deltaproteobacteria		Dissulfurirhabdaceae	Dissulfurirhabdus	Tempura	Tempura737
667306	Aciditerrimonas ferrireducens	IC-180	50.0	optimum	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae	Aciditerrimonas	Tempura	Tempura738
644383	Thermosporothrix hazakensis	SK20-1 	50.0	optimum	Bacteria	Chloroflexota	Ktedonobacteria	Ktedonobacterales	Thermosporotrichaceae	Thermosporothrix	Tempura	Tempura739
286152	Methanomethylovorans thermophila	L2FAW	50.0	optimum	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanomethylovorans	Tempura	Tempura740
110101	Laceyella putida	ATCC 49853	48.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Thermoactinomycetaceae	Laceyella	Tempura	Tempura741
78554	Alterococcus agarolyticus	ADT3	48.0	optimum	Bacteria	Verrucomicrobiota	Opitutae	Opitutales	Opitutaceae	Alterococcus	Tempura	Tempura742
191027	Paramaledivibacter caminithermalis	DVird3	45.0	optimum	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Paramaledivibacter	Tempura	Tempura743
1215385	Paenibacillus thermoaerophilus	TC22- 2b 	52.5	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Tempura	Tempura744
105483	Desulfotomaculum alkaliphilum	S1	52.5	optimum	Bacteria	Bacillota	Clostridia	Eubacteriales	Peptococcaceae	Desulfofalx	Tempura	Tempura745
81462	Thermanaerovibrio acidaminovorans	Su883	52.5	optimum	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	Thermanaerovibrio	Tempura	Tempura746
1073253	Thermocatellispora tengchongensis	YIM 77521 	47.5	optimum	Bacteria	Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Thermocatellispora	Tempura	Tempura747
33942	Brevibacillus thermoruber	BT2	46.5	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Brevibacillus	Tempura	Tempura748
368624	Halorubrum lipolyticum	44077	46.5	optimum	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halorubrum	Tempura	Tempura749
1285191	Desulfotomaculum intricatum	SR45	43.5	optimum	Bacteria	Bacillota	Clostridia	Eubacteriales	Peptococcaceae	Desulfolucianica	Tempura	Tempura750
301967	Haloterrigena saccharevitans	AB14	43.5	optimum	Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Natrinema	Tempura	Tempura751
1189325	Oceanicella actignis	PRQ-67	50.0	optimum	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Oceanicella	Tempura	Tempura752
1775544	Halorhabdus rudnickae	WSM-64	40.0	optimum	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Haloarculaceae	Halorhabdus	Tempura	Tempura753
269259	Nitratiruptor tergarcus	MI55-1	55.0	optimum	Bacteria	Campylobacterota	Epsilonproteobacteria	Nautiliales	Nitratiruptoraceae	Nitratiruptor	Tempura	Tempura754
62320	Haloterrigena turkmenica	4k	51.0	optimum	Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Haloterrigena	Tempura	Tempura755
884155	Meiothermus hypogaeus	AZM34c11	50.0	optimum	Bacteria	Deinococcota	Deinococci	Thermales	Thermaceae	Meiothermus	Tempura	Tempura756
768533	Chelativorans composti	Nis3	50.0	optimum	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Chelativorans	Tempura	Tempura757
53635	Acidimicrobium ferrooxidans	ICP 	48.0	optimum	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae	Acidimicrobium	Tempura	Tempura758
1050	Thermochromatium tepidum	MC	49.0	optimum	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thermochromatium	Tempura	Tempura759
929101	Natranaerobaculum magadiense	Z-1001	47.5	optimum	Bacteria	Bacillota	Clostridia	Natranaerobiales	Natranaerobiaceae	Natranaerobaculum	Tempura	Tempura760
358396	Halobiforma lacisalsi	AJ5	43.5	optimum	Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Halobiforma	Tempura	Tempura761
375929	Natranaerobius thermophilus	JW/NM-WN-LF	53.0	optimum	Bacteria	Bacillota	Clostridia	Natranaerobiales	Natranaerobiaceae	Natranaerobius	Tempura	Tempura762
498761	Heliobacterium modesticaldum	Ice1	52.0	optimum	Bacteria	Bacillota	Clostridia	Eubacteriales	Heliobacteriaceae	Heliomicrobium	Tempura	Tempura763
745377	Natronolimnobius aegyptiacus	JW/NM-HA 15	52.0	optimum	Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Natrarchaeobaculum	Tempura	Tempura764
759415	Natronovirga wadinatrunensis	JW/NM-WN-LH1 	51.0	optimum	Bacteria	Bacillota	Clostridia	Natranaerobiales	Natranaerobiaceae	Natronovirga	Tempura	Tempura765
64713	Halorubrum coriense	Ch2	50.0	optimum	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halorubrum	Tempura	Tempura766
2248	Halorubrum saccharovorum	M6	50.0	optimum	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halorubrum	Tempura	Tempura767
157784	Pseudomonas thermotolerans	CM3	47.0	optimum	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Tempura	Tempura768
173040	Amphibacillus tropicus	Z-7792	38.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Amphibacillus	Tempura	Tempura769
1776378	Paenibacillus phocaensis	mt24	37.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Tempura	Tempura770
1631346	Rubeoparvulum massiliense	mt6	37.0	optimum	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Rubeoparvulum	Tempura	Tempura771
1110	Heliothrix oregonensis	 IS/F-I	47.5	optimum	Bacteria	Chloroflexota	Chloroflexia	Chloroflexales	Roseiflexaceae	Heliothrix	Tempura	Tempura772
295419	Rubellimicrobium thermophilum	C-lvk-R2A-2 	48.5	optimum	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Rubellimicrobium	Tempura	Tempura773
1546155	Tepidisphaera mucosa	2842	48.5	optimum	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	Tepidisphaeraceae	Tepidisphaera	Tempura	Tempura774
370324	Haloterrigena longa	ABH32	43.0	optimum	Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Natrinema	Tempura	Tempura775
2184083	Thauera hydrothermalis	GD-2	47.5	optimum	Bacteria	Pseudomonadota	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Pseudothauera	Tempura	Tempura776
156202	Petrotoga sibirica	SL25	55.0	optimum	Bacteria	Thermotogota	Thermotogae	Petrotogales	Petrotogaceae	Petrotoga	Tempura	Tempura777
403191	Haloferax elongans	SA5	53.0	optimum	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Haloferacaceae	Haloferax	Tempura	Tempura778
759412	Natranaerobius trueperi	JW/NM-WN-LU	52.0	optimum	Bacteria	Bacillota	Clostridia	Natranaerobiales	Natranaerobiaceae	Natranaerobius	Tempura	Tempura779
1933902	Rubrobacter spartanus	HPK2-2	50.0	optimum	Bacteria	Actinomycetota	Rubrobacteria	Rubrobacterales	Rubrobacteraceae	Rubrobacter	Tempura	Tempura780
1833852	Desulfotomaculum ferrireducens	GSS09	50.0	optimum	Bacteria	Bacillota	Clostridia	Eubacteriales	Peptococcaceae	Desulforamulus	Tempura	Tempura781
1408545	Meiothermus terrae	YIM 77755	50.0	optimum	Bacteria	Deinococcota	Deinococci	Thermales	Thermaceae	Calidithermus	Tempura	Tempura782
1147123	Caloramator quimbayensis	USBA A	50.0	optimum	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Caloramator	Tempura	Tempura783
